ax,ay,az,temp
-1.05,-12.42,-4.54,31.52
-1.14,-9.94,-4.74,31.58
-2.55,-6.65,-3.32,31.54
-2.4,-8.41,-3.67,31.51
0.23,-10.12,-4.02,31.52
1.51,-11.05,-3.47,31.53
-1.88,-9.67,-4.55,31.53
-4.58,-7.0,-4.13,31.58
-0.98,-8.31,-4.64,31.54
0.16,-10.59,-4.38,31.57
-0.09,-12.37,-3.38,31.55
-1.11,-9.79,-4.53,31.51
-1.91,-7.02,-4.7,31.52
-2.55,-8.14,-4.46,31.55
-1.92,-11.14,-6.35,31.57
1.22,-12.39,-4.67,31.55
-0.57,-9.95,-4.68,31.55
-2.67,-7.17,-6.45,31.56
-4.54,-7.9,-4.55,31.55
-1.82,-10.74,-5.72,31.59
0.28,-11.8,-4.21,31.55
-1.28,-9.1,-4.2,31.57
-0.98,-7.16,-5.04,31.56
-4.63,-8.41,-3.39,31.54
-2.86,-10.47,-5.33,31.56
0.17,-11.24,-6.05,31.57
-1.25,-9.4,-4.86,31.53
-1.79,-6.97,-5.47,31.52
-3.2,-10.85,-5.02,31.51
-0.22,-11.73,-5.84,31.59
0.55,-10.73,-3.7,31.54
-2.16,-7.49,-5.65,31.56
-1.99,-6.3,-4.16,31.54
-3.12,-9.15,-2.9,31.54
-0.84,-11.3,-5.54,31.51
-1.16,-10.8,-4.55,31.53
-1.9,-7.58,-4.95,31.52
-2.33,-6.2,-3.49,31.53
-2.75,-9.51,-1.16,31.54
-1.7,-11.94,-5.65,31.56
-1.93,-10.79,-4.06,31.53
-1.02,-6.38,-3.09,31.57
-0.5,-6.74,-3.33,31.57
-2.18,-9.11,-0.58,31.57
-2.39,-11.63,-4.6,31.52
-0.31,-10.72,-5.19,31.56
-2.05,-7.45,-3.69,31.52
-1.69,-8.47,-5.79,31.57
-2.43,-7.56,-3.78,31.52
-1.81,-7.95,-3.51,31.5
-0.11,-11.26,-6.17,31.51
2.25,-12.51,-5.19,31.54
-1.05,-10.31,-4.0,31.54
-3.17,-7.25,-4.28,31.52
-1.68,-7.92,-4.02,31.57
-0.67,-10.52,-5.87,31.57
1.81,-11.99,-4.34,31.53
-0.65,-10.38,-3.82,31.56
-2.66,-6.99,-5.32,31.51
-3.68,-8.11,-4.59,31.52
-1.65,-10.24,-5.51,31.52
1.5,-11.51,-4.34,31.51
-0.39,-9.65,-4.47,31.51
-1.92,-6.68,-4.78,31.52
-2.4,-8.15,-3.38,31.5
-2.84,-11.14,-5.54,31.57
1.06,-9.84,-0.27,31.55
1.71,-12.25,-2.0,31.57
-2.16,-10.35,-3.18,31.52
-1.48,-6.89,-3.26,31.53
0.13,-7.67,-3.14,31.54
0.82,-9.78,-1.89,31.56
0.44,-12.02,-3.57,31.52
-0.29,-9.71,-4.06,31.57
-2.31,-6.78,-3.53,31.56
-1.32,-7.76,-3.2,31.51
1.64,-10.45,-2.8,31.51
-0.08,-11.1,-3.13,31.55
0.36,-9.46,-3.08,31.51
-3.79,-7.41,-3.53,31.51
-2.25,-6.38,-2.15,31.53
-0.31,-9.09,-3.79,31.56
1.26,-10.66,-2.8,31.52
-0.26,-11.88,-4.13,31.54
-1.88,-8.63,-4.98,31.55
-1.9,-7.66,-3.55,31.53
-4.23,-8.71,-3.85,31.56
-1.47,-11.06,-7.33,31.55
1.71,-11.84,-4.13,31.54
-0.74,-8.62,-4.06,31.49
-2.5,-6.34,-4.57,31.54
-2.21,-7.8,-3.11,31.53
-1.17,-11.12,-5.32,31.54
-0.81,-12.6,-5.33,31.54
-0.38,-8.87,-4.95,31.57
-2.55,-5.98,-4.72,31.59
-1.21,-8.35,-2.13,31.56
-1.98,-11.5,-4.2,31.53
-1.24,-11.62,-3.5,31.5
0.21,-8.2,-4.02,31.56
-1.51,-6.17,-2.85,31.56
-1.75,-7.74,-0.77,31.48
-2.2,-11.67,-3.86,31.54
-1.3,-11.83,-6.3,31.57
-0.81,-7.98,-2.84,31.59
0.95,-9.93,-2.84,31.56
-0.45,-11.52,-3.11,31.53
-0.81,-9.59,-2.88,31.54
-0.96,-6.7,-2.52,31.52
-1.68,-8.04,-3.39,31.52
1.5,-9.96,-2.89,31.51
0.55,-11.58,-3.6,31.54
-0.1,-10.11,-3.99,31.53
-2.55,-7.22,-2.63,31.57
-2.2,-7.78,-4.26,31.54
0.19,-10.59,-4.79,31.53
0.87,-11.56,-2.52,31.54
-0.87,-9.13,-3.22,31.55
-3.22,-6.88,-2.69,31.51
-1.87,-8.43,-3.07,31.57
-0.83,-10.45,-5.11,31.52
0.86,-10.8,-3.78,31.55
-1.88,-10.19,-4.86,31.53
-2.25,-8.93,-5.19,31.5
2.1,-12.29,-4.6,31.53
-0.43,-11.05,-3.68,31.56
-1.58,-8.13,-3.76,31.53
-2.51,-7.32,-3.42,31.53
-1.91,-9.44,-3.47,31.55
-0.61,-11.48,-5.02,31.57
0.58,-10.9,-3.98,31.56
-2.27,-8.42,-5.53,31.55
-4.74,-7.36,-3.96,31.54
-2.54,-8.94,-4.38,31.53
-0.93,-10.93,-4.46,31.53
-0.88,-10.46,-4.41,31.5
-2.19,-8.56,-4.51,31.54
-2.79,-7.18,-4.32,31.51
-3.93,-9.14,-3.0,31.49
-0.79,-10.88,-5.28,31.53
-0.79,-11.03,-4.34,31.54
-1.83,-7.73,-5.38,31.54
-0.35,-10.75,-1.84,31.51
-2.65,-10.64,-3.97,31.52
-1.93,-10.69,-3.59,31.54
-3.16,-7.38,-4.37,31.54
-0.46,-6.1,-3.8,31.51
-1.19,-8.63,-0.96,31.57
-3.62,-11.66,-4.39,31.55
-1.14,-10.5,-4.13,31.52
-1.84,-5.91,-2.48,31.55
-2.07,-6.38,-2.62,31.55
-0.68,-9.63,-1.19,31.59
-0.23,-11.31,-2.49,31.57
-2.0,-10.0,-3.56,31.53
-2.47,-6.84,-2.59,31.59
0.24,-6.75,-2.5,31.52
0.9,-9.79,-1.07,31.56
-0.63,-11.9,-3.11,31.54
-0.83,-9.94,-3.81,31.56
-0.8,-6.73,-2.72,31.58
-1.0,-11.53,-4.65,31.57
0.02,-12.24,-4.44,31.52
-0.89,-9.79,-5.68,31.55
-1.69,-5.4,-4.78,31.54
-4.27,-7.5,-2.18,31.53
-2.16,-11.56,-5.39,31.55
0.05,-11.05,-4.27,31.5
-0.34,-8.37,-3.71,31.56
-3.49,-6.6,-4.61,31.55
-3.27,-7.16,-2.55,31.58
-1.24,-10.52,-4.73,31.54
-0.88,-11.14,-5.44,31.55
-2.44,-8.57,-5.68,31.51
-1.91,-6.27,-5.24,31.54
-2.02,-7.76,-3.09,31.55
-4.65,-10.48,-3.9,31.57
-1.22,-11.24,-6.92,31.53
-2.04,-9.18,-4.87,31.57
-1.1,-6.53,-5.29,31.54
-1.56,-6.96,-3.74,31.52
0.48,-6.52,-3.21,31.53
-1.63,-8.58,-0.57,31.49
-0.95,-10.92,-2.81,31.54
-1.06,-10.71,-3.89,31.52
-2.31,-6.79,-3.25,31.56
-1.15,-6.35,-1.92,31.56
0.1,-8.66,0.02,31.51
-0.19,-10.87,-1.62,31.51
-1.81,-10.3,-3.89,31.55
-2.52,-7.7,-2.29,31.56
-1.09,-7.06,-3.98,31.54
-0.58,-8.43,-1.73,31.57
-0.42,-10.62,-2.39,31.55
-1.81,-10.78,-4.25,31.55
-1.66,-7.31,-3.14,31.54
-1.33,-6.18,-3.1,31.54
-0.06,-9.92,-3.17,31.56
-0.93,-11.76,-3.13,31.53
-0.19,-10.05,-4.08,31.56
0.02,-11.98,-3.31,31.52
-0.23,-10.92,-4.12,31.5
-2.79,-8.13,-3.93,31.56
-2.55,-7.14,-3.56,31.55
0.02,-8.5,-4.21,31.54
0.43,-11.27,-2.92,31.57
-0.97,-11.35,-3.24,31.56
-2.12,-8.81,-4.52,31.56
-4.17,-6.96,-2.72,31.49
-0.97,-9.78,-5.63,31.5
0.54,-11.31,-3.9,31.54
-0.34,-11.53,-5.02,31.55
-2.49,-8.78,-6.7,31.55
-5.18,-6.95,-5.18,31.48
-1.65,-9.15,-5.32,31.54
-0.1,-12.42,-5.72,31.53
-1.71,-11.28,-4.2,31.53
-1.75,-8.27,-4.95,31.52
-3.34,-7.68,-4.25,31.52
-0.11,-10.59,-6.25,31.55
-1.44,-11.01,-5.25,31.55
-2.1,-9.96,-3.57,31.56
-1.94,-6.39,-3.85,31.51
-4.38,-6.55,-3.22,31.56
-1.26,-7.76,-4.21,31.59
-0.45,-12.17,-5.62,31.51
-2.65,-9.11,-3.37,31.53
-1.63,-5.76,-3.5,31.49
-3.82,-6.69,-2.4,31.52
-2.78,-8.21,-4.31,31.55
-0.73,-10.95,-4.91,31.56
-1.35,-7.41,-4.08,31.52
-1.92,-7.15,-4.84,31.52
-0.49,-6.95,-1.63,31.57
-2.24,-9.8,-4.07,31.54
-1.09,-10.2,-6.61,31.55
-1.74,-9.3,-4.8,31.56
-0.25,-6.92,-4.43,31.54
-1.16,-5.53,-0.32,31.54
-4.07,-9.39,-3.15,31.57
-0.52,-12.5,-4.7,31.51
-2.02,-11.11,-3.29,31.59
-0.64,-6.56,-4.72,31.54
-1.45,-7.31,-3.02,31.55
-2.76,-11.41,-5.08,31.54
-0.5,-12.05,-6.36,31.52
-2.63,-8.8,-3.6,31.54
0.52,-5.86,-2.76,31.55
-0.44,-7.29,-2.67,31.53
-1.48,-10.47,-3.34,31.51
0.27,-9.71,-3.54,31.54
-0.77,-7.42,-2.9,31.58
-2.15,-8.15,-3.37,31.57
-1.42,-7.54,-3.22,31.51
0.73,-9.16,-1.47,31.5
-3.16,-11.65,-5.04,31.52
-1.57,-9.22,-3.6,31.52
1.13,-5.46,-3.16,31.53
-4.53,-7.08,-3.31,31.54
0.52,-5.45,-3.41,31.52
-1.52,-8.38,-4.09,31.54
-3.76,-11.05,-4.59,31.55
-1.42,-10.86,-3.77,31.56
-3.17,-7.78,-3.77,31.51
-2.06,-6.1,-6.76,31.55
-0.56,-10.15,-4.08,31.53
-1.72,-12.35,-4.98,31.52
-1.69,-11.08,-5.88,31.51
-2.97,-8.04,-5.38,31.54
-1.03,-7.06,-5.32,31.51
-1.72,-8.57,-2.68,31.55
-1.38,-12.27,-4.01,31.52
-3.16,-11.76,-4.36,31.5
-0.6,-7.43,-2.06,31.55
0.53,-6.54,-3.88,31.54
-3.81,-8.58,0.05,31.52
-0.41,-10.06,-2.58,31.54
-2.37,-7.64,-3.6,31.53
0.44,-6.66,-3.0,31.52
-1.24,-9.4,-1.86,31.54
0.68,-12.01,-4.17,31.51
-2.12,-11.72,-5.57,31.54
-3.12,-7.05,-2.25,31.53
1.28,-6.37,-3.83,31.47
-1.83,-8.58,-2.84,31.51
-0.28,-10.61,-1.48,31.5
-0.71,-11.12,-4.01,31.53
-2.15,-6.54,-1.41,31.51
-0.45,-6.32,-2.61,31.53
1.39,-9.24,-1.02,31.5
-0.74,-11.74,-2.56,31.57
-1.81,-10.68,-2.63,31.54
-0.8,-8.2,-2.52,31.54
-0.4,-5.83,-3.05,31.49
-0.51,-9.6,-1.08,31.52
-1.64,-11.82,-2.68,31.52
0.22,-11.26,-5.58,31.51
-2.32,-10.79,-5.14,31.52
-1.98,-7.64,-5.64,31.52
-1.88,-6.26,-4.5,31.52
-4.23,-6.86,-4.33,31.49
0.41,-10.69,-6.0,31.52
-2.68,-11.57,-4.26,31.48
-2.19,-7.63,-3.97,31.51
-1.0,-6.81,-2.51,31.5
-6.43,-8.38,-3.11,31.51
0.64,-9.58,-5.54,31.49
-0.6,-11.08,-4.55,31.52
-4.54,-9.84,-4.06,31.56
-0.64,-7.75,-5.91,31.54
-3.96,-6.69,-3.64,31.54
-3.42,-10.19,-5.53,31.52
-1.46,-11.73,-4.85,31.52
-1.18,-7.87,-3.59,31.55
-2.37,-7.83,-4.55,31.51
-3.0,-8.49,-4.46,31.53
-2.72,-9.05,-4.73,31.53
-2.19,-7.76,-6.17,31.49
0.58,-10.47,-6.79,31.52
-0.37,-11.98,-3.63,31.56
-0.97,-9.23,-4.3,31.54
-3.52,-7.09,-2.21,31.51
-1.53,-9.45,-4.21,31.54
0.16,-11.58,-4.08,31.54
-0.9,-10.46,-3.17,31.52
-1.95,-9.4,-3.86,31.55
-2.14,-7.94,-3.9,31.54
-2.28,-9.66,-3.69,31.51
-1.01,-10.39,-3.96,31.49
2.12,-11.54,-4.86,31.5
-1.99,-10.13,-4.52,31.49
-2.23,-6.64,-0.02,31.53
-1.15,-7.9,-4.04,31.51
-2.46,-10.77,-4.25,31.51
-3.11,-7.04,-4.1,31.49
-1.42,-8.64,-4.89,31.48
0.05,-11.55,-5.63,31.54
-0.03,-10.52,-3.15,31.52
-2.84,-8.84,-1.98,31.55
-3.48,-9.12,-3.0,31.48
-2.41,-8.02,-6.01,31.5
-0.13,-11.45,-6.68,31.56
0.61,-10.26,-3.66,31.54
-2.17,-9.72,-2.57,31.5
-2.72,-7.31,-2.26,31.51
-2.45,-8.04,-3.6,31.48
0.07,-8.92,-4.96,31.51
0.22,-10.34,-1.73,31.49
-1.76,-9.9,-1.48,31.46
-0.68,-8.43,-0.44,31.5
-3.14,-8.16,-3.0,31.49
-0.22,-9.05,-3.37,31.5
0.72,-10.94,-3.47,31.5
-3.46,-8.77,-4.7,31.5
-2.69,-9.47,-3.77,31.52
-1.91,-8.55,-4.46,31.49
-2.95,-11.4,-6.8,31.53
-1.08,-11.1,-3.88,31.48
-0.89,-10.15,-4.75,31.52
-4.74,-7.87,-2.08,31.54
-2.53,-8.7,-1.89,31.52
0.22,-11.41,-5.07,31.48
-0.57,-11.59,-2.92,31.53
-3.65,-8.8,-2.44,31.53
-4.97,-6.63,-1.11,31.54
-1.92,-6.93,-5.19,31.54
-0.98,-9.58,-5.78,31.48
-1.31,-11.29,-3.88,31.52
-1.81,-9.95,-3.58,31.51
-2.57,-5.86,-1.66,31.5
-1.19,-5.8,-4.81,31.52
-1.34,-10.23,-5.54,31.56
-2.43,-7.54,-2.71,31.52
-3.34,-6.38,-2.11,31.51
-2.66,-7.42,-2.41,31.53
-0.27,-9.24,-5.37,31.52
-3.97,-11.53,-4.41,31.52
-1.89,-9.45,-2.05,31.51
-2.11,-7.87,-2.64,31.54
-4.72,-9.0,-4.58,31.48
-1.41,-12.27,-8.12,31.53
-3.78,-11.07,-4.15,31.5
-2.74,-7.32,-2.32,31.49
-1.3,-5.91,-3.73,31.55
-2.26,-8.04,-4.26,31.53
-1.96,-10.78,-5.29,31.52
-1.24,-10.35,-4.74,31.51
-2.6,-7.67,-2.94,31.45
-3.99,-6.54,-4.93,31.55
-1.85,-6.11,-3.34,31.55
-2.46,-7.13,-6.3,31.49
-0.16,-7.09,-4.14,31.54
-3.28,-10.33,-5.66,31.52
-0.77,-11.1,-5.28,31.52
-1.14,-9.17,-3.96,31.52
-0.67,-4.45,-2.47,31.5
-0.55,-7.7,-3.49,31.49
-1.93,-10.88,-3.61,31.52
-1.27,-10.86,-4.07,31.52
-3.58,-8.0,-2.65,31.49
-2.35,-6.02,-3.57,31.53
-0.04,-7.43,-2.32,31.49
-0.88,-9.95,-3.42,31.5
-0.7,-9.96,-2.52,31.54
-1.55,-7.85,-1.04,31.48
0.57,-6.41,-3.01,31.52
-1.48,-8.1,-1.02,31.51
-3.24,-11.19,-3.06,31.52
-0.61,-11.75,-3.94,31.5
-1.01,-7.11,-1.75,31.5
-1.61,-4.1,-0.31,31.51
-1.81,-7.54,0.3,31.52
-2.47,-10.79,-3.54,31.54
-2.15,-10.0,-2.04,31.49
-2.57,-7.4,-0.96,31.52
-0.81,-5.0,-4.62,31.5
-0.77,-7.88,-1.74,31.49
0.86,-10.59,-1.65,31.5
0.73,-11.21,-2.03,31.53
-2.28,-7.24,-1.19,31.51
1.22,-5.04,-3.49,31.52
-0.76,-8.51,-1.8,31.51
-1.97,-11.03,-3.13,31.5
-1.76,-11.22,-3.49,31.53
-1.89,-6.16,-2.25,31.51
0.81,-6.52,-3.91,31.57
-0.49,-8.89,-1.86,31.5
2.5,-12.22,-2.85,31.54
-1.49,-11.8,-1.87,31.5
-0.81,-5.5,-1.28,31.51
2.17,-5.8,-2.83,31.52
-1.33,-10.03,-2.28,31.52
1.21,-9.88,-2.34,31.5
-1.33,-9.36,-1.72,31.54
-2.22,-7.74,0.24,31.57
-1.72,-9.91,-6.0,31.52
-1.54,-11.52,-4.06,31.53
0.58,-11.17,-5.25,31.53
-1.56,-8.25,-5.44,31.52
-2.16,-7.06,-6.22,31.51
-0.4,-10.53,-6.16,31.53
-1.57,-11.13,-4.53,31.54
-1.32,-11.18,-3.64,31.55
-3.1,-7.83,-4.02,31.49
-3.85,-6.29,-5.52,31.48
-0.57,-10.22,-6.38,31.52
0.11,-12.28,-5.56,31.56
-0.47,-10.35,-5.17,31.51
-1.73,-8.39,-3.98,31.52
-3.31,-7.21,-1.69,31.51
-2.72,-8.92,-5.36,31.5
-1.42,-12.05,-6.21,31.48
-0.88,-10.51,-4.01,31.5
-0.38,-7.71,-2.62,31.49
-1.91,-7.13,-2.68,31.51
-2.47,-7.41,-3.88,31.49
-5.13,-9.21,-4.61,31.48
0.67,-11.34,-5.4,31.5
-0.07,-12.82,-6.08,31.51
-2.3,-9.27,-5.58,31.49
-0.07,-8.46,-3.56,31.52
-5.44,-10.18,-5.71,31.47
-2.13,-10.13,-7.12,31.53
1.16,-12.62,-3.52,31.53
-1.1,-10.98,-3.96,31.53
-0.24,-6.93,-3.65,31.52
-2.23,-7.41,-4.75,31.48
-0.82,-11.46,-5.89,31.48
-1.04,-12.58,-4.69,31.54
-0.54,-8.01,-3.33,31.51
0.03,-6.73,-3.15,31.53
-3.75,-8.15,-5.78,31.52
-0.9,-11.16,-6.94,31.45
-0.88,-8.16,-2.97,31.5
-0.91,-9.82,-3.6,31.49
-1.14,-12.67,-3.92,31.52
-3.1,-9.48,-4.19,31.52
-2.79,-7.78,-3.4,31.53
-3.0,-8.37,-4.66,31.5
0.1,-10.37,-5.59,31.53
0.46,-11.08,-4.69,31.47
-3.67,-8.78,-4.38,31.5
-2.22,-7.0,-4.1,31.5
-2.7,-7.72,-6.67,31.51
-1.92,-10.27,-4.87,31.5
0.59,-11.0,-3.42,31.54
-3.63,-12.0,-5.18,31.51
-2.02,-7.22,-4.5,31.47
-1.55,-7.95,-4.97,31.49
-1.49,-9.62,-5.49,31.53
-0.86,-10.9,-4.13,31.48
-3.7,-10.01,-3.95,31.53
1.19,-12.66,-5.03,31.5
-4.24,-10.45,-2.99,31.5
-0.89,-4.16,-4.29,31.47
0.58,-7.02,-2.65,31.54
-4.58,-11.07,-3.08,31.51
-0.49,-10.45,-3.35,31.49
-0.85,-9.28,-1.55,31.5
-1.58,-4.59,-3.15,31.49
-1.07,-6.45,-2.02,31.52
-0.51,-9.62,-2.91,31.49
-0.59,-11.8,-3.13,31.51
-2.96,-8.91,-2.18,31.51
-0.04,-5.77,-1.78,31.46
-2.3,-7.0,-2.32,31.49
-2.41,-9.71,-2.06,31.52
-0.63,-10.9,-3.38,31.48
-3.28,-9.23,-2.21,31.45
-1.77,-7.85,-5.57,31.49
-2.04,-6.77,-3.17,31.49
-0.43,-10.48,-1.72,31.52
-1.67,-6.67,-0.82,31.53
0.12,-5.63,-3.75,31.5
1.33,-8.95,-1.96,31.5
-0.56,-11.86,-2.48,31.5
-1.48,-12.34,-2.83,31.49
-1.77,-7.32,-1.68,31.44
1.32,-5.66,-3.92,31.51
-2.47,-10.45,-2.6,31.49
0.72,-11.3,-2.79,31.47
-0.85,-11.24,-2.99,31.51
-3.42,-7.26,0.08,31.46
2.39,-6.39,-2.67,31.49
-0.87,-10.23,-1.96,31.49
-0.45,-12.35,-3.09,31.54
-0.92,-11.25,-1.92,31.49
-2.24,-6.96,-1.39,31.46
0.85,-7.2,-4.38,31.49
0.84,-9.67,-2.93,31.49
0.76,-7.77,-1.75,31.51
1.85,-9.78,-0.14,31.47
-2.0,-11.47,-1.37,31.49
-1.44,-7.94,-1.85,31.51
0.43,-5.16,-2.86,31.47
-2.13,-7.37,-1.66,31.52
0.4,-9.42,-1.24,31.45
-1.59,-11.43,-2.77,31.47
-1.98,-8.76,-1.23,31.48
-0.75,-6.28,-2.84,31.49
0.32,-6.11,-1.84,31.47
-1.16,-8.01,-2.87,31.46
-1.62,-10.34,-3.88,31.53
-0.92,-8.6,-0.67,31.54
-2.9,-7.33,-1.91,31.47
-0.88,-8.32,-1.93,31.49
-1.27,-8.07,-1.22,31.49
-0.76,-9.8,-1.57,31.52
-0.35,-10.95,-1.87,31.51
-1.25,-7.72,-2.51,31.5
0.13,-6.04,-3.15,31.47
-1.29,-8.63,-0.82,31.46
-0.38,-11.23,-2.7,31.51
-2.17,-10.88,-3.5,31.52
-4.36,-6.95,-2.48,31.45
-1.48,-6.62,-3.86,31.46
-0.07,-8.15,-2.9,31.46
-3.08,-10.78,-4.85,31.5
-1.08,-10.1,-2.62,31.52
-2.14,-7.48,-3.21,31.47
-2.29,-5.44,-4.12,31.44
0.19,-8.49,-3.09,31.51
-1.32,-10.59,-4.88,31.46
-1.9,-10.0,-2.75,31.48
-3.11,-7.7,-1.53,31.48
-1.74,-6.21,-5.52,31.49
-1.2,-9.2,-3.18,31.51
-1.37,-10.4,-4.25,31.45
-0.93,-10.09,-1.96,31.48
-2.32,-7.37,-1.22,31.47
-1.93,-6.24,-4.07,31.47
-2.97,-10.49,-2.63,31.46
-2.23,-10.7,-5.39,31.46
-1.84,-9.63,-2.64,31.48
-1.13,-7.04,-2.83,31.52
-1.15,-6.49,-3.61,31.48
-1.01,-8.82,-1.88,31.5
0.2,-12.06,-4.09,31.48
-0.59,-11.52,-2.03,31.5
-2.56,-6.36,-0.14,31.48
-0.22,-5.5,-3.07,31.5
-0.84,-8.4,-2.12,31.44
0.65,-10.55,-3.77,31.45
-2.03,-11.62,-4.16,31.51
-3.45,-7.04,-2.67,31.49
1.63,-6.08,-4.67,31.5
-1.21,-10.22,-3.22,31.46
0.85,-12.04,-4.99,31.5
-1.64,-7.25,-4.45,31.51
-2.54,-9.61,-4.28,31.52
1.14,-11.07,-4.35,31.49
-2.19,-11.79,-2.91,31.49
-4.42,-8.7,-3.21,31.47
-1.0,-6.86,-5.35,31.49
-0.24,-10.13,-6.37,31.47
-0.42,-12.36,-7.32,31.51
-0.06,-12.09,-3.73,31.51
-0.22,-8.97,-3.79,31.44
-3.08,-5.1,-4.02,31.49
-0.49,-9.82,-5.18,31.5
1.65,-11.39,-4.6,31.48
-1.37,-11.32,-3.47,31.48
-1.46,-9.51,-3.68,31.51
-1.41,-6.94,-3.32,31.51
-1.05,-9.52,-3.82,31.5
0.78,-12.64,-6.6,31.46
-1.79,-12.4,-4.38,31.47
-2.04,-10.05,-3.65,31.43
-2.05,-7.65,-2.84,31.49
-0.67,-8.43,-3.85,31.51
0.46,-12.16,-3.15,31.45
-1.04,-12.26,-4.54,31.48
-2.61,-10.29,-1.9,31.44
-1.7,-6.7,-2.1,31.5
0.51,-10.13,-3.82,31.47
2.03,-12.45,-3.57,31.44
-0.7,-11.22,-4.54,31.47
-1.64,-9.31,-2.58,31.51
-3.34,-7.86,-4.68,31.5
0.96,-9.06,-7.35,31.51
1.63,-12.19,-5.12,31.5
-1.93,-11.3,-4.79,31.44
-0.4,-8.24,-3.47,31.49
-2.75,-5.67,-3.81,31.51
-1.36,-9.45,-5.78,31.5
0.73,-11.6,-4.81,31.48
-3.39,-8.19,-3.67,31.47
-2.86,-6.33,-4.77,31.46
-2.62,-8.1,-5.29,31.47
-0.46,-10.81,-4.72,31.47
0.99,-11.42,-4.19,31.49
-2.39,-9.1,-4.61,31.49
-4.21,-6.05,-2.13,31.48
-0.83,-7.26,-4.58,31.51
-1.25,-11.22,-4.93,31.44
-2.56,-12.09,-4.74,31.5
-1.53,-9.56,-2.75,31.42
-3.06,-4.86,-2.87,31.49
-1.92,-8.32,-3.57,31.45
0.29,-11.89,-6.32,31.49
-2.12,-11.02,-3.71,31.53
-3.3,-9.74,-3.89,31.48
-2.45,-7.15,-4.93,31.52
-3.67,-7.75,-6.18,31.49
-1.14,-9.99,-7.33,31.49
-0.82,-11.04,-4.43,31.47
0.01,-10.6,-1.94,31.48
0.45,-8.37,0.04,31.47
-1.57,-4.15,-4.25,31.44
-0.95,-8.56,-2.76,31.5
-0.27,-9.61,-1.22,31.49
-0.09,-9.27,-2.4,31.47
-0.83,-8.78,-2.33,31.48
-2.5,-5.62,-2.6,31.48
1.17,-7.28,-2.13,31.46
-2.37,-9.93,-1.53,31.5
-1.94,-9.99,-2.03,31.48
-0.88,-8.01,-2.12,31.47
-2.12,-5.8,-2.43,31.47
-0.39,-6.55,-0.89,31.48
-1.04,-10.27,-4.13,31.44
-2.67,-12.37,-5.5,31.45
-0.72,-7.2,-3.36,31.45
-1.05,-4.89,-1.94,31.52
1.43,-9.63,-8.0,31.49
-0.37,-11.14,-5.34,31.52
0.63,-13.96,-5.32,31.48
-0.37,-10.4,-4.7,31.46
-1.42,-7.3,-2.66,31.47
-2.76,-10.98,-5.53,31.46
-0.07,-11.48,-6.09,31.49
1.46,-11.24,-5.13,31.41
-2.27,-8.28,-3.95,31.49
-2.04,-6.77,-2.85,31.47
0.24,-7.73,-3.98,31.43
-0.06,-10.52,-3.67,31.49
-1.31,-11.66,-3.63,31.52
-1.57,-8.09,-3.37,31.47
-1.78,-4.9,-0.77,31.49
-2.99,-8.92,-3.18,31.46
-1.72,-10.66,-5.92,31.48
0.39,-9.59,-3.16,31.5
-2.02,-8.33,-1.88,31.49
-3.45,-6.99,-3.65,31.47
-3.11,-8.84,-5.47,31.47
-1.58,-11.31,-3.58,31.45
0.02,-9.53,-1.85,31.45
-4.21,-8.58,-2.55,31.48
-3.76,-6.5,-2.62,31.46
0.62,-6.32,-4.89,31.46
-1.98,-12.1,-5.81,31.48
-2.2,-12.56,-6.71,31.5
-0.44,-10.44,-3.83,31.49
-3.95,-6.07,-3.68,31.5
-1.87,-7.76,-5.15,31.5
0.74,-10.98,-6.85,31.44
-1.16,-11.53,-6.29,31.47
-1.39,-8.29,-6.1,31.47
-1.68,-6.95,-5.25,31.46
-1.87,-9.49,-4.62,31.41
-0.23,-13.25,-7.47,31.49
-1.07,-12.67,-5.38,31.48
-1.13,-11.27,-2.34,31.47
-0.56,-10.55,-4.78,31.5
-2.83,-9.71,-2.75,31.46
-0.62,-4.54,-1.02,31.49
0.81,-6.73,-2.07,31.45
-0.95,-12.12,-2.7,31.48
0.36,-12.48,-5.37,31.44
-2.94,-9.56,-1.45,31.44
-1.2,-5.71,-3.23,31.53
2.03,-7.47,-4.24,31.48
-0.11,-10.83,-2.77,31.45
-0.8,-10.65,-2.62,31.47
-4.28,-10.91,-2.3,31.48
-1.46,-4.6,-4.02,31.5
1.41,-7.73,-3.49,31.5
-2.08,-10.86,-3.18,31.48
-0.08,-11.98,-6.09,31.48
-2.66,-10.59,-4.01,31.45
-2.09,-6.46,-3.98,31.44
1.43,-7.87,-4.26,31.44
-1.52,-10.64,-3.23,31.47
-0.47,-12.29,-6.3,31.49
-1.23,-11.44,-3.03,31.44
-3.96,-8.58,-3.83,31.48
-0.22,-7.79,-5.09,31.47
2.78,-10.64,-3.75,31.46
-2.4,-11.64,-5.14,31.47
-2.98,-10.43,-2.57,31.48
-0.16,-6.25,-3.06,31.46
1.36,-5.32,-6.14,31.45
-2.54,-11.58,-3.94,31.47
0.72,-10.26,-5.09,31.47
-0.88,-9.24,-1.82,31.45
-3.33,-5.66,-4.08,31.5
3.2,-8.04,-2.67,31.47
1.74,-10.96,-1.65,31.46
-0.0,-11.47,-4.09,31.42
-1.53,-10.47,-3.18,31.5
-1.01,-6.99,-1.11,31.47
-0.67,-8.35,-3.08,31.46
-3.33,-7.97,-3.19,31.49
